emp_id,emp_name,gender,age,department,designation,salary,experience,joining_date,city,state,manager_name,performance_rating,attendance_percentage,active,Experience_Level,attendance_status
1267,Employee_1267,Male,30,HR,Engineer,45000,1,21/07/2024,Delhi,Maharashtra,Neha,4,88.0,false,Junior,Needs Improvement
1284,Employee_1284,Female,42,Finance,Analyst,70000,5,2024-08-07,Jaipur,Rajasthan,Amit,3,92.0,true,Senior,Excellent
12,Employee_12,Female,42,HR,Engineer,25000,0,2023-01-13,Pune,Delhi,Rohit,5,110.0,true,Junior,Excellent
56,Employee_56,Female,25,Sales,Engineer,70000,0,02-26-2023,Jaipur,Maharashtra,Not Assigned,4,92.0,true,Junior,Excellent
76,Employee_76,Male,42,Finance,Engineer,45000,5,18/03/2023,Delhi,Gujarat,Not Assigned,4,110.0,false,Senior,Excellent
96,Employee_96,Male,36,Marketing,Analyst,15000,0,2023-04-07,Mumbai,Maharashtra,Rohit,6,92.0,true,Junior,Excellent
119,Employee_119,Female,25,Sales,Engineer,25000,1,04-30-2023,Delhi,Gujarat,Neha,6,97.0,false,Junior,Excellent
120,Employee_120,Female,30,Marketing,Manager,15000,5,2023-05-01,Jaipur,Delhi,Not Assigned,3,110.0,true,Senior,Excellent
125,Employee_125,Female,24,HR,Engineer,45000,3,05-06-2023,Pune,Rajasthan,Rohit,4,92.0,true,Mid Level,Excellent
137,Employee_137,Male,42,IT,Engineer,45000,5,05-18-2023,Ahmedabad,Maharashtra,Amit,3,110.0,false,Senior,Excellent
150,Employee_150,Female,24,IT,Analyst,15000,5,2023-05-31,Jaipur,Gujarat,Rohit,5,110.0,true,Senior,Excellent
156,Employee_156,Female,42,Sales,Executive,25000,1,2023-06-06,Jaipur,Rajasthan,Not Assigned,3,92.0,true,Junior,Excellent
159,Employee_159,Female,36,IT,Executive,15000,1,2023-06-09,Jaipur,Rajasthan,Neha,4,92.0,false,Junior,Excellent
183,Employee_183,Male,30,Finance,Engineer,45000,3,2023-07-03,Jaipur,Delhi,Not Assigned,5,92.0,false,Mid Level,Excellent
242,Employee_242,Female,25,IT,Analyst,25000,0,08-31-2023,Ahmedabad,Rajasthan,Rohit,6,110.0,false,Junior,Excellent
278,Employee_278,Female,25,Finance,Analyst,25000,3,10-06-2023,Mumbai,Gujarat,Not Assigned,4,97.0,false,Mid Level,Excellent
291,Employee_291,Female,36,Sales,Manager,15000,0,2023-10-19,Ahmedabad,Maharashtra,Rohit,5,88.0,true,Junior,Needs Improvement
299,Employee_299,Male,30,HR,Analyst,25000,5,10-27-2023,Delhi,Gujarat,Neha,6,97.0,false,Senior,Excellent
301,Employee_301,Male,42,Sales,Executive,15000,0,29/10/2023,Pune,Rajasthan,Amit,3,92.0,true,Junior,Excellent
302,Employee_302,Male,24,Finance,Analyst,15000,5,10-30-2023,Delhi,Delhi,Amit,5,92.0,true,Senior,Excellent
303,Employee_303,Female,42,Marketing,Manager,70000,3,2023-10-31,Mumbai,Rajasthan,Not Assigned,3,88.0,true,Mid Level,Needs Improvement
320,Employee_320,Male,30,HR,Executive,70000,5,11-17-2023,Jaipur,Gujarat,Amit,6,88.0,false,Senior,Needs Improvement
330,Employee_330,Female,42,IT,Manager,25000,0,2023-11-27,Delhi,Rajasthan,Rohit,4,97.0,true,Junior,Excellent
376,Employee_376,Male,30,Finance,Analyst,25000,3,12/01/2024,Ahmedabad,Maharashtra,Not Assigned,5,97.0,false,Mid Level,Excellent
380,Employee_380,Female,42,Marketing,Engineer,45000,3,01-16-2024,Delhi,Delhi,Not Assigned,4,88.0,false,Mid Level,Needs Improvement
384,Employee_384,Female,25,Finance,Manager,25000,0,2024-01-20,Jaipur,Delhi,Rohit,4,92.0,false,Junior,Excellent
411,Employee_411,Female,25,IT,Executive,70000,3,2024-02-16,Mumbai,Maharashtra,Rohit,4,92.0,false,Mid Level,Excellent
422,Employee_422,Female,36,IT,Analyst,15000,3,02-27-2024,Mumbai,Maharashtra,Rohit,3,92.0,false,Mid Level,Excellent
435,Employee_435,Male,42,IT,Manager,25000,1,2024-03-11,Pune,Rajasthan,Neha,6,97.0,false,Junior,Excellent
452,Employee_452,Female,25,IT,Analyst,70000,5,03-28-2024,Jaipur,Rajasthan,Rohit,6,88.0,false,Senior,Needs Improvement
461,Employee_461,Male,24,Finance,Analyst,15000,0,04-06-2024,Mumbai,Gujarat,Amit,4,92.0,false,Junior,Excellent
493,Employee_493,Male,25,HR,Engineer,45000,1,08/05/2024,Delhi,Delhi,Amit,6,97.0,true,Junior,Excellent
515,Employee_515,Male,42,Finance,Executive,25000,5,05-30-2024,Ahmedabad,Delhi,Amit,5,88.0,false,Senior,Needs Improvement
524,Employee_524,Female,25,IT,Analyst,70000,3,06-08-2024,Mumbai,Delhi,Rohit,3,97.0,false,Mid Level,Excellent
534,Employee_534,Male,36,IT,Engineer,45000,1,2024-06-18,Ahmedabad,Delhi,Amit,4,97.0,true,Junior,Excellent
608,Employee_608,Male,24,Marketing,Engineer,15000,5,08-31-2024,Ahmedabad,Delhi,Not Assigned,5,110.0,false,Senior,Excellent
619,Employee_619,Male,30,Finance,Analyst,45000,1,11/09/2024,Delhi,Rajasthan,Neha,3,110.0,true,Junior,Excellent
631,Employee_631,Female,42,HR,Engineer,45000,5,23/09/2024,Ahmedabad,Rajasthan,Rohit,6,110.0,true,Senior,Excellent
632,Employee_632,Male,30,Marketing,Analyst,15000,5,09-24-2024,Ahmedabad,Delhi,Amit,5,92.0,true,Senior,Excellent
656,Employee_656,Male,25,Sales,Executive,15000,5,10-18-2024,Jaipur,Delhi,Not Assigned,3,97.0,true,Senior,Excellent
659,Employee_659,Female,42,Finance,Manager,70000,1,10-21-2024,Jaipur,Delhi,Rohit,3,110.0,false,Junior,Excellent
684,Employee_684,Male,25,HR,Analyst,25000,0,2024-11-15,Ahmedabad,Rajasthan,Neha,0,110.0,true,Junior,Excellent
710,Employee_710,Female,24,Marketing,Engineer,15000,0,01-11-2023,Jaipur,Maharashtra,Rohit,6,92.0,false,Junior,Excellent
719,Employee_719,Female,36,Marketing,Engineer,70000,1,01-20-2023,Delhi,Delhi,Rohit,4,110.0,false,Junior,Excellent
725,Employee_725,Male,25,Marketing,Manager,70000,0,01-26-2023,Jaipur,Gujarat,Amit,5,97.0,false,Junior,Excellent
763,Employee_763,Female,30,IT,Analyst,15000,3,05/03/2023,Ahmedabad,Rajasthan,Rohit,6,110.0,false,Mid Level,Excellent
764,Employee_764,Female,30,HR,Manager,45000,0,03-06-2023,Mumbai,Gujarat,Neha,5,97.0,false,Junior,Excellent
778,Employee_778,Male,42,Finance,Analyst,70000,3,20/03/2023,Ahmedabad,Maharashtra,Amit,5,92.0,true,Mid Level,Excellent
789,Employee_789,Female,25,Finance,Executive,25000,1,2023-03-31,Delhi,Gujarat,Neha,5,88.0,true,Junior,Needs Improvement
821,Employee_821,Female,36,IT,Manager,25000,5,05-02-2023,Ahmedabad,Delhi,Neha,6,97.0,true,Senior,Excellent
850,Employee_850,Male,25,Marketing,Analyst,15000,0,31/05/2023,Mumbai,Rajasthan,Not Assigned,4,110.0,true,Junior,Excellent
911,Employee_911,Female,25,IT,Analyst,15000,5,07-31-2023,Jaipur,Maharashtra,Neha,3,88.0,true,Senior,Needs Improvement
912,Employee_912,Male,30,Finance,Engineer,70000,3,2023-08-01,Jaipur,Gujarat,Neha,3,110.0,true,Mid Level,Excellent
921,Employee_921,Male,36,Marketing,Manager,15000,5,2023-08-10,Delhi,Delhi,Amit,4,92.0,false,Senior,Excellent
925,Employee_925,Male,24,Marketing,Analyst,25000,5,14/08/2023,Delhi,Maharashtra,Rohit,5,88.0,false,Senior,Needs Improvement
957,Employee_957,Male,25,Marketing,Executive,70000,5,2023-09-15,Delhi,Gujarat,Rohit,4,110.0,false,Senior,Excellent
982,Employee_982,Female,36,HR,Engineer,45000,1,10/10/2023,Jaipur,Maharashtra,Not Assigned,4,110.0,true,Junior,Excellent
984,Employee_984,Male,24,Finance,Executive,45000,5,2023-10-12,Ahmedabad,Maharashtra,Not Assigned,3,92.0,false,Senior,Excellent
993,Employee_993,Male,42,Finance,Executive,25000,3,2023-10-21,Jaipur,Maharashtra,Amit,4,110.0,false,Mid Level,Excellent
1024,Employee_1024,Female,24,HR,Engineer,70000,3,21/11/2023,Delhi,Gujarat,Not Assigned,4,110.0,true,Mid Level,Excellent
1035,Employee_1035,Male,30,HR,Analyst,15000,5,2023-12-02,Ahmedabad,Maharashtra,Neha,6,92.0,true,Senior,Excellent
1058,Employee_1058,Female,30,HR,Analyst,70000,3,12-25-2023,Jaipur,Gujarat,Amit,4,97.0,true,Mid Level,Excellent
1060,Employee_1060,Female,36,Sales,Manager,45000,5,27/12/2023,Pune,Gujarat,Neha,5,110.0,false,Senior,Excellent
1064,Employee_1064,Male,25,Finance,Engineer,15000,5,12-31-2023,Pune,Rajasthan,Rohit,3,110.0,false,Senior,Excellent
1075,Employee_1075,Male,30,IT,Manager,15000,3,11/01/2024,Ahmedabad,Delhi,Amit,6,92.0,true,Mid Level,Excellent
1078,Employee_1078,Male,42,IT,Executive,15000,5,14/01/2024,Pune,Maharashtra,Not Assigned,5,97.0,false,Senior,Excellent
1082,Employee_1082,Female,42,Marketing,Manager,15000,1,01-18-2024,Delhi,Delhi,Rohit,5,92.0,false,Junior,Excellent
1121,Employee_1121,Male,24,HR,Engineer,15000,3,02-26-2024,Delhi,Gujarat,Rohit,5,92.0,true,Mid Level,Excellent
1125,Employee_1125,Female,42,Finance,Analyst,45000,3,2024-03-01,Pune,Rajasthan,Amit,6,88.0,true,Mid Level,Needs Improvement
1141,Employee_1141,Male,24,IT,Manager,45000,0,17/03/2024,Ahmedabad,Gujarat,Neha,3,97.0,true,Junior,Excellent
1144,Employee_1144,Female,30,Finance,Manager,15000,1,20/03/2024,Pune,Rajasthan,Neha,4,92.0,false,Junior,Excellent
1147,Employee_1147,Male,36,Finance,Manager,45000,0,23/03/2024,Ahmedabad,Rajasthan,Rohit,6,92.0,true,Junior,Excellent
1149,Employee_1149,Male,25,HR,Engineer,70000,0,2024-03-25,Ahmedabad,Maharashtra,Neha,5,92.0,true,Junior,Excellent
1232,Employee_1232,Female,30,Marketing,Engineer,45000,5,06-16-2024,Jaipur,Gujarat,Amit,5,88.0,true,Senior,Needs Improvement
1245,Employee_1245,Female,36,Sales,Executive,70000,3,2024-06-29,Mumbai,Gujarat,Neha,3,97.0,false,Mid Level,Excellent
1247,Employee_1247,Female,24,Finance,Manager,15000,3,07-01-2024,Delhi,Maharashtra,Not Assigned,6,92.0,false,Mid Level,Excellent
1253,Employee_1253,Male,25,Finance,Executive,70000,5,07-07-2024,Delhi,Rajasthan,Neha,6,92.0,false,Senior,Excellent
1257,Employee_1257,Female,36,Sales,Analyst,15000,5,2024-07-11,Pune,Maharashtra,Rohit,5,97.0,true,Senior,Excellent
1258,Employee_1258,Male,42,IT,Analyst,25000,1,12/07/2024,Jaipur,Maharashtra,Amit,4,97.0,false,Junior,Excellent
1268,Employee_1268,Female,36,IT,Executive,70000,3,07-22-2024,Pune,Gujarat,Not Assigned,6,97.0,false,Mid Level,Excellent
1272,Employee_1272,Male,30,HR,Engineer,70000,3,2024-07-26,Mumbai,Rajasthan,Amit,3,97.0,false,Mid Level,Excellent
1312,Employee_1312,Female,30,HR,Analyst,45000,1,04/09/2024,Jaipur,Delhi,Not Assigned,4,88.0,true,Junior,Needs Improvement
1324,Employee_1324,Female,24,Sales,Engineer,25000,0,16/09/2024,Ahmedabad,Maharashtra,Not Assigned,6,97.0,true,Junior,Excellent
30,Employee_30,Female,25,Finance,Engineer,15000,5,2023-01-31,Delhi,Delhi,Amit,5,97.0,true,Senior,Excellent
65,Employee_65,Male,30,Marketing,Manager,25000,0,03-07-2023,Jaipur,Maharashtra,Amit,4,97.0,true,Junior,Excellent
70,Employee_70,Male,42,Finance,Manager,25000,3,12/03/2023,Mumbai,Delhi,Rohit,4,88.0,false,Mid Level,Needs Improvement
71,Employee_71,Female,42,Sales,Manager,45000,0,03-13-2023,Jaipur,Gujarat,Amit,4,97.0,true,Junior,Excellent
88,Employee_88,Female,30,HR,Engineer,15000,0,30/03/2023,Pune,Gujarat,Rohit,3,88.0,false,Junior,Needs Improvement
93,Employee_93,Female,36,Marketing,Analyst,45000,1,2023-04-04,Delhi,Delhi,Rohit,5,97.0,true,Junior,Excellent
98,Employee_98,Male,25,Marketing,Executive,15000,0,04-09-2023,Pune,Delhi,Amit,5,97.0,true,Junior,Excellent
127,Employee_127,Female,24,IT,Engineer,25000,5,08/05/2023,Jaipur,Delhi,Amit,6,88.0,true,Senior,Needs Improvement
130,Employee_130,Female,25,Marketing,Executive,45000,1,11/05/2023,Mumbai,Delhi,Rohit,4,88.0,false,Junior,Needs Improvement
155,Employee_155,Male,24,Finance,Executive,25000,5,06-05-2023,Jaipur,Delhi,Not Assigned,6,110.0,false,Senior,Excellent
172,Employee_172,Male,36,Finance,Manager,15000,5,22/06/2023,Pune,Delhi,Amit,3,88.0,false,Senior,Needs Improvement
247,Employee_247,Male,42,HR,Analyst,25000,0,05/09/2023,Ahmedabad,Maharashtra,Rohit,5,110.0,false,Junior,Excellent
264,Employee_264,Male,30,Marketing,Analyst,25000,3,2023-09-22,Pune,Rajasthan,Not Assigned,6,92.0,true,Mid Level,Excellent
281,Employee_281,Female,24,IT,Engineer,15000,0,10-09-2023,Pune,Rajasthan,Rohit,4,88.0,false,Junior,Needs Improvement
332,Employee_332,Male,30,HR,Analyst,45000,3,11-29-2023,Jaipur,Delhi,Amit,3,97.0,false,Mid Level,Excellent
365,Employee_365,Female,24,Sales,Executive,70000,3,01-01-2024,Delhi,Gujarat,Neha,5,92.0,true,Mid Level,Excellent
371,Employee_371,Female,30,Finance,Executive,25000,3,01-07-2024,Mumbai,Delhi,Not Assigned,5,110.0,true,Mid Level,Excellent
388,Employee_388,Female,24,Finance,Executive,25000,3,24/01/2024,Mumbai,Gujarat,Neha,5,110.0,true,Mid Level,Excellent
389,Employee_389,Male,42,IT,Engineer,45000,1,01-25-2024,Delhi,Delhi,Neha,5,110.0,false,Junior,Excellent
393,Employee_393,Male,30,HR,Manager,70000,1,2024-01-29,Pune,Delhi,Amit,3,110.0,false,Junior,Excellent
443,Employee_443,Male,24,IT,Analyst,15000,1,03-19-2024,Ahmedabad,Delhi,Amit,4,97.0,false,Junior,Excellent
446,Employee_446,Female,25,Finance,Engineer,70000,3,03-22-2024,Ahmedabad,Maharashtra,Rohit,5,88.0,false,Mid Level,Needs Improvement
453,Employee_453,Male,25,Marketing,Manager,25000,3,2024-03-29,Mumbai,Maharashtra,Not Assigned,3,92.0,true,Mid Level,Excellent
488,Employee_488,Female,25,HR,Manager,15000,0,05-03-2024,Ahmedabad,Maharashtra,Neha,4,110.0,false,Junior,Excellent
496,Employee_496,Male,42,Finance,Engineer,70000,3,11/05/2024,Ahmedabad,Gujarat,Not Assigned,4,88.0,false,Mid Level,Needs Improvement
522,Employee_522,Male,36,Marketing,Manager,45000,0,2024-06-06,Delhi,Gujarat,Amit,0,88.0,true,Junior,Needs Improvement
547,Employee_547,Female,30,IT,Manager,15000,1,01/07/2024,Ahmedabad,Gujarat,Neha,6,92.0,false,Junior,Excellent
570,Employee_570,Male,25,Sales,Analyst,45000,0,2024-07-24,Mumbai,Gujarat,Not Assigned,4,97.0,true,Junior,Excellent
604,Employee_604,Female,24,IT,Executive,70000,0,27/08/2024,Ahmedabad,Maharashtra,Rohit,5,110.0,true,Junior,Excellent
614,Employee_614,Female,24,HR,Manager,70000,1,09-06-2024,Jaipur,Rajasthan,Neha,4,97.0,false,Junior,Excellent
622,Employee_622,Male,25,IT,Engineer,70000,1,14/09/2024,Delhi,Delhi,Not Assigned,3,88.0,false,Junior,Needs Improvement
624,Employee_624,Female,24,Sales,Analyst,70000,3,2024-09-16,Jaipur,Maharashtra,Amit,4,88.0,false,Mid Level,Needs Improvement
628,Employee_628,Female,36,Sales,Executive,25000,5,20/09/2024,Delhi,Maharashtra,Not Assigned,3,97.0,true,Senior,Excellent
640,Employee_640,Female,25,Sales,Engineer,70000,3,02/10/2024,Delhi,Gujarat,Neha,4,97.0,false,Mid Level,Excellent
666,Employee_666,Male,30,Marketing,Engineer,70000,3,2024-10-28,Delhi,Gujarat,Neha,0,88.0,true,Mid Level,Needs Improvement
678,Employee_678,Male,36,Finance,Manager,70000,3,2024-11-09,Pune,Rajasthan,Rohit,6,110.0,false,Mid Level,Excellent
706,Employee_706,Female,30,Sales,Manager,70000,1,07/01/2023,Pune,Maharashtra,Not Assigned,3,110.0,false,Junior,Excellent
709,Employee_709,Female,30,Marketing,Analyst,15000,1,10/01/2023,Jaipur,Maharashtra,Not Assigned,6,88.0,false,Junior,Needs Improvement
716,Employee_716,Female,30,Finance,Engineer,45000,0,01-17-2023,Ahmedabad,Rajasthan,Amit,5,88.0,true,Junior,Needs Improvement
718,Employee_718,Male,30,Marketing,Analyst,25000,0,19/01/2023,Jaipur,Delhi,Neha,6,88.0,false,Junior,Needs Improvement
775,Employee_775,Male,30,Finance,Analyst,25000,5,17/03/2023,Pune,Maharashtra,Not Assigned,4,110.0,true,Senior,Excellent
802,Employee_802,Female,42,Finance,Executive,15000,0,13/04/2023,Jaipur,Rajasthan,Neha,5,110.0,false,Junior,Excellent
836,Employee_836,Male,24,Finance,Analyst,15000,5,05-17-2023,Pune,Delhi,Amit,6,92.0,true,Senior,Excellent
871,Employee_871,Female,24,HR,Manager,15000,1,21/06/2023,Delhi,Maharashtra,Rohit,5,110.0,true,Junior,Excellent
889,Employee_889,Female,25,IT,Executive,15000,5,09/07/2023,Pune,Maharashtra,Neha,4,110.0,false,Senior,Excellent
902,Employee_902,Male,42,Finance,Manager,70000,1,07-22-2023,Delhi,Maharashtra,Not Assigned,3,97.0,true,Junior,Excellent
916,Employee_916,Male,36,Marketing,Executive,70000,3,05/08/2023,Delhi,Maharashtra,Amit,6,110.0,true,Mid Level,Excellent
932,Employee_932,Female,42,Sales,Analyst,25000,1,08-21-2023,Ahmedabad,Delhi,Neha,4,97.0,true,Junior,Excellent
939,Employee_939,Female,42,Sales,Analyst,70000,0,2023-08-28,Ahmedabad,Rajasthan,Not Assigned,6,92.0,true,Junior,Excellent
942,Employee_942,Female,36,IT,Executive,70000,0,2023-08-31,Jaipur,Rajasthan,Rohit,3,88.0,false,Junior,Needs Improvement
949,Employee_949,Female,30,Sales,Engineer,25000,0,07/09/2023,Delhi,Delhi,Rohit,6,92.0,false,Junior,Excellent
983,Employee_983,Male,24,IT,Executive,45000,1,10-11-2023,Mumbai,Rajasthan,Not Assigned,6,97.0,false,Junior,Excellent
988,Employee_988,Female,24,Finance,Analyst,25000,0,16/10/2023,Ahmedabad,Gujarat,Neha,6,110.0,false,Junior,Excellent
998,Employee_998,Female,25,Sales,Analyst,25000,5,10-26-2023,Mumbai,Gujarat,Rohit,4,110.0,true,Senior,Excellent
1005,Employee_1005,Female,42,Finance,Executive,15000,5,2023-11-02,Delhi,Maharashtra,Amit,5,92.0,false,Senior,Excellent
1007,Employee_1007,Female,30,IT,Engineer,25000,5,11-04-2023,Mumbai,Rajasthan,Not Assigned,3,88.0,false,Senior,Needs Improvement
1011,Employee_1011,Female,24,Marketing,Manager,70000,3,2023-11-08,Mumbai,Rajasthan,Neha,4,88.0,false,Mid Level,Needs Improvement
1033,Employee_1033,Male,25,Marketing,Analyst,45000,5,30/11/2023,Jaipur,Rajasthan,Amit,4,97.0,true,Senior,Excellent
1068,Employee_1068,Male,30,Sales,Analyst,70000,5,2024-01-04,Ahmedabad,Rajasthan,Neha,5,92.0,false,Senior,Excellent
1079,Employee_1079,Female,42,IT,Analyst,45000,1,01-15-2024,Jaipur,Rajasthan,Amit,3,88.0,false,Junior,Needs Improvement
1080,Employee_1080,Male,30,IT,Engineer,45000,5,2024-01-16,Jaipur,Maharashtra,Rohit,0,92.0,true,Senior,Excellent
1086,Employee_1086,Female,36,Sales,Engineer,15000,5,2024-01-22,Ahmedabad,Delhi,Amit,4,110.0,false,Senior,Excellent
1088,Employee_1088,Female,30,IT,Executive,15000,3,01-24-2024,Pune,Delhi,Rohit,6,88.0,false,Mid Level,Needs Improvement
1096,Employee_1096,Male,36,Marketing,Engineer,25000,3,01/02/2024,Jaipur,Delhi,Neha,6,88.0,true,Mid Level,Needs Improvement
1104,Employee_1104,Female,36,HR,Engineer,70000,0,2024-02-09,Delhi,Gujarat,Rohit,5,110.0,true,Junior,Excellent
1130,Employee_1130,Female,36,Sales,Manager,15000,1,03-06-2024,Jaipur,Gujarat,Neha,3,97.0,false,Junior,Excellent
1159,Employee_1159,Male,24,HR,Engineer,45000,5,04/04/2024,Ahmedabad,Rajasthan,Rohit,4,88.0,false,Senior,Needs Improvement
1173,Employee_1173,Female,24,Marketing,Engineer,25000,0,2024-04-18,Pune,Gujarat,Amit,5,88.0,false,Junior,Needs Improvement
1180,Employee_1180,Male,36,Marketing,Analyst,45000,1,25/04/2024,Pune,Delhi,Rohit,4,92.0,true,Junior,Excellent
1183,Employee_1183,Male,42,Finance,Executive,45000,3,28/04/2024,Pune,Delhi,Rohit,3,97.0,false,Mid Level,Excellent
1216,Employee_1216,Male,30,Marketing,Executive,45000,1,31/05/2024,Ahmedabad,Maharashtra,Amit,3,92.0,true,Junior,Excellent
1219,Employee_1219,Female,42,IT,Analyst,15000,0,03/06/2024,Ahmedabad,Delhi,Not Assigned,3,110.0,true,Junior,Excellent
1225,Employee_1225,Female,42,Finance,Engineer,15000,1,09/06/2024,Delhi,Rajasthan,Neha,4,88.0,true,Junior,Needs Improvement
1241,Employee_1241,Male,36,IT,Analyst,45000,1,06-25-2024,Jaipur,Rajasthan,Neha,6,88.0,true,Junior,Needs Improvement
1244,Employee_1244,Male,42,Sales,Executive,45000,0,06-28-2024,Jaipur,Gujarat,Not Assigned,4,92.0,false,Junior,Excellent
1252,Employee_1252,Female,25,Sales,Manager,25000,1,06/07/2024,Pune,Maharashtra,Amit,3,110.0,false,Junior,Excellent
1279,Employee_1279,Female,24,HR,Manager,45000,3,02/08/2024,Delhi,Delhi,Neha,3,88.0,true,Mid Level,Needs Improvement
1317,Employee_1317,Female,25,HR,Analyst,45000,1,2024-09-09,Jaipur,Gujarat,Amit,6,92.0,true,Junior,Excellent
1332,Employee_1332,Female,24,Marketing,Manager,25000,1,2024-09-24,Ahmedabad,Maharashtra,N,0,0.0,false,Junior,Needs Improvement
1,Employee_1,Male,42,Finance,Engineer,45000,5,02/01/2023,Pune,Gujarat,Neha,6,110.0,true,Senior,Excellent
9,Employee_9,Female,36,Sales,Executive,15000,5,2023-01-10,Jaipur,Gujarat,Rohit,6,92.0,true,Senior,Excellent
11,Employee_11,Female,24,Finance,Executive,45000,5,01-12-2023,Ahmedabad,Delhi,Not Assigned,4,88.0,true,Senior,Needs Improvement
44,Employee_44,Male,42,IT,Manager,25000,3,02-14-2023,Delhi,Delhi,Amit,4,110.0,false,Mid Level,Excellent
64,Employee_64,Male,30,Finance,Manager,45000,5,06/03/2023,Ahmedabad,Rajasthan,Not Assigned,6,88.0,true,Senior,Needs Improvement
73,Employee_73,Male,25,Sales,Manager,70000,0,15/03/2023,Mumbai,Rajasthan,Neha,4,97.0,true,Junior,Excellent
78,Employee_78,Female,30,Sales,Engineer,70000,0,2023-03-20,Pune,Gujarat,Neha,3,110.0,true,Junior,Excellent
97,Employee_97,Male,42,Finance,Manager,25000,5,08/04/2023,Delhi,Gujarat,Not Assigned,6,92.0,true,Senior,Excellent
132,Employee_132,Male,42,Marketing,Engineer,70000,3,2023-05-13,Jaipur,Maharashtra,Neha,3,92.0,true,Mid Level,Excellent
142,Employee_142,Female,36,Finance,Engineer,15000,1,23/05/2023,Ahmedabad,Delhi,Amit,4,110.0,false,Junior,Excellent
178,Employee_178,Female,30,HR,Executive,70000,1,28/06/2023,Ahmedabad,Rajasthan,Not Assigned,5,97.0,true,Junior,Excellent
190,Employee_190,Male,42,IT,Engineer,70000,3,10/07/2023,Ahmedabad,Gujarat,Neha,3,92.0,false,Mid Level,Excellent
222,Employee_222,Female,36,Sales,Analyst,45000,3,2023-08-11,Mumbai,Maharashtra,Amit,5,97.0,false,Mid Level,Excellent
236,Employee_236,Female,42,Sales,Executive,45000,3,08-25-2023,Jaipur,Gujarat,Neha,6,110.0,false,Mid Level,Excellent
254,Employee_254,Male,36,Finance,Engineer,15000,5,09-12-2023,Ahmedabad,Gujarat,Amit,4,97.0,false,Senior,Excellent
270,Employee_270,Female,42,Sales,Manager,15000,1,2023-09-28,Mumbai,Maharashtra,Neha,0,97.0,true,Junior,Excellent
275,Employee_275,Male,24,Marketing,Engineer,15000,5,10-03-2023,Delhi,Rajasthan,Amit,3,97.0,false,Senior,Excellent
276,Employee_276,Female,24,Marketing,Analyst,25000,3,2023-10-04,Jaipur,Maharashtra,Not Assigned,6,88.0,false,Mid Level,Needs Improvement
284,Employee_284,Male,24,Marketing,Analyst,15000,0,10-12-2023,Pune,Maharashtra,Neha,5,110.0,false,Junior,Excellent
296,Employee_296,Male,42,Finance,Manager,15000,5,10-24-2023,Delhi,Delhi,Not Assigned,6,97.0,false,Senior,Excellent
346,Employee_346,Female,25,Sales,Executive,70000,5,13/12/2023,Jaipur,Maharashtra,Rohit,3,110.0,false,Senior,Excellent
356,Employee_356,Female,24,HR,Executive,70000,5,12-23-2023,Mumbai,Maharashtra,Amit,6,92.0,false,Senior,Excellent
364,Employee_364,Male,30,IT,Executive,70000,0,31/12/2023,Mumbai,Gujarat,Amit,4,88.0,false,Junior,Needs Improvement
394,Employee_394,Male,42,Sales,Analyst,15000,3,30/01/2024,Mumbai,Delhi,Rohit,6,88.0,false,Mid Level,Needs Improvement
402,Employee_402,Male,36,Sales,Engineer,25000,0,2024-02-07,Jaipur,Delhi,Amit,6,92.0,false,Junior,Excellent
430,Employee_430,Male,30,Marketing,Analyst,45000,0,06/03/2024,Delhi,Maharashtra,Amit,5,92.0,true,Junior,Excellent
438,Employee_438,Male,24,HR,Engineer,15000,0,2024-03-14,Pune,Maharashtra,Amit,5,92.0,true,Junior,Excellent
440,Employee_440,Female,30,Marketing,Analyst,15000,0,03-16-2024,Delhi,Gujarat,Amit,5,92.0,true,Junior,Excellent
455,Employee_455,Male,42,Finance,Analyst,25000,0,03-31-2024,Delhi,Maharashtra,Amit,4,110.0,false,Junior,Excellent
456,Employee_456,Female,30,Sales,Engineer,15000,5,2024-04-01,Pune,Maharashtra,Amit,3,110.0,true,Senior,Excellent
468,Employee_468,Male,36,Finance,Executive,15000,0,2024-04-13,Ahmedabad,Delhi,Not Assigned,0,110.0,false,Junior,Excellent
474,Employee_474,Female,36,Marketing,Executive,45000,1,2024-04-19,Jaipur,Gujarat,Amit,4,88.0,true,Junior,Needs Improvement
512,Employee_512,Male,24,IT,Executive,45000,5,05-27-2024,Pune,Maharashtra,Amit,4,88.0,false,Senior,Needs Improvement
528,Employee_528,Male,30,HR,Engineer,45000,0,2024-06-12,Delhi,Delhi,Neha,5,92.0,true,Junior,Excellent
536,Employee_536,Male,42,IT,Analyst,25000,3,06-20-2024,Delhi,Rajasthan,Rohit,6,97.0,false,Mid Level,Excellent
540,Employee_540,Male,30,Finance,Executive,25000,5,2024-06-24,Ahmedabad,Maharashtra,Neha,0,110.0,false,Senior,Excellent
580,Employee_580,Female,30,Sales,Analyst,15000,3,03/08/2024,Ahmedabad,Rajasthan,Rohit,6,97.0,true,Mid Level,Excellent
612,Employee_612,Male,30,HR,Manager,25000,1,2024-09-04,Pune,Maharashtra,Amit,0,97.0,true,Junior,Excellent
616,Employee_616,Female,36,IT,Executive,15000,1,08/09/2024,Jaipur,Maharashtra,Not Assigned,4,110.0,true,Junior,Excellent
